StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,Q_RecaptchaScore,meta_Browser,meta_Version,meta_Operating System,meta_Resolution,timer.consent_First Click,timer.consent_Last Click,timer.consent_Page Submit,timer.consent_Click Count,Consent,timer.platforms_First Click,timer.platforms_Last Click,timer.platforms_Page Submit,timer.platforms_Click Count,platforms_fb,platforms_insta,platforms_tiktok,platforms_x,platforms_truth,platforms_jive,timer.state_First Click,timer.state_Last Click,timer.state_Page Submit,timer.state_Click Count,state,timer.age_First Click,timer.age_Last Click,timer.age_Page Submit,timer.age_Click Count,age,timer.device_First Click,timer.device_Last Click,timer.device_Page Submit,timer.device_Click Count,device,timer.download_First Click,timer.download_Last Click,timer.download_Page Submit,timer.download_Click Count,download_apple,download_android,timer.race_First Click,timer.race_Last Click,timer.race_Page Submit,timer.race_Click Count,race ,timer.image_First Click,timer.image_Last Click,timer.image_Page Submit,timer.image_Click Count,screen_image,timer.pid3_First Click,timer.pid3_Last Click,timer.pid3_Page Submit,timer.pid3_Click Count,pid3,timer.pid.followup_First Click,timer.pid.followup_Last Click,timer.pid.followup_Page Submit,timer.pid.followup_Click Count,pid_strong,pid_lean,timer.ideo_First Click,timer.ideo_Last Click,timer.ideo_Page Submit,timer.ideo_Click Count,ideo7,timer.educ.1_First Click,timer.educ.1_Last Click,timer.educ.1_Page Submit,timer.educ.1_Click Count,educ_1,1,timer.educ.2_First Click,timer.educ.2_Last Click,timer.educ.2_Page Submit,timer.educ.2_Click Count,educ_2,2,timer.educ.3_First Click,timer.educ.3_Last Click,timer.educ.3_Page Submit,timer.educ.3_Click Count,educ_3,3,timer.educ.4_First Click,timer.educ.4_Last Click,timer.educ.4_Page Submit,timer.educ.4_Click Count,educ_4,4,timer.educ.5_First Click,timer.educ.5_Last Click,timer.educ.5_Page Submit,timer.educ.5_Click Count,educ_5,5,timer.educ.6_First Click,timer.educ.6_Last Click,timer.educ.6_Page Submit,timer.educ.6_Click Count,educ_6,6,timer.educ.7_First Click,timer.educ.7_Last Click,timer.educ.7_Page Submit,timer.educ.7_Click Count,educ_7,7,timer.educ.8_First Click,timer.educ.8_Last Click,timer.educ.8_Page Submit,timer.educ.8_Click Count,educ_8,8,timer.image.9_First Click,timer.image.9_Last Click,timer.image.9_Page Submit,timer.image.9_Click Count,educ_9,9,timer.instructions_First Click,timer.instructions_Last Click,timer.instructions_Page Submit,timer.instructions_Click Count,Invite_Block,participant_code,
12/14/2023 8:46,12/14/2023 10:04,100,4650,TRUE,12/14/2023 10:04,0.8999999761581421,Chrome,119.0.0.0,Android 10,1007x601,20.479,209.47,210.629,6,"Yes, I consent",9.723,14.966,15.801,6,Some,Some,Some,Not at all,Not at all,Not at all,1.75,1.75,4.578,1,Florida,1.404,3.901,7,2,53,2.276,2.276,3.585,1,Android,,,,,,"Yes, I am",4.409,4.409,5.449,1,Something else,2.244,3.357,4.267,2,3,3.159,3.159,4.101,1,Independent,2.022,2.022,2.998,1,,Neither,1.783,1.783,2.68,1,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,2.78,2.78,3.401,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,157.289,166.85,167.999,4,5,TX4V1Z,
12/14/2023 9:49,12/14/2023 10:04,100,892,TRUE,12/14/2023 10:04,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1920x1080,21.113,21.113,21.852,1,"Yes, I consent",2.074,8.146,10.743,6,A lot,Not at all,A lot,Some,Not at all,Not at all,0.996,3.036,3.598,2,Michigan,0.722,0.722,2.548,1,35,1.122,1.122,2.42,1,Android,,,,,,"Yes, I am",2.083,2.435,3.109,2,"Hispanic,White",1.958,1.958,3.144,1,3,1.353,1.353,2.227,1,Democrat,0.961,0.961,2.347,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.119,1.535,2.443,2,Extremely liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.807,1.807,2.762,1,Bachelor’s degree,,,,,,,,0,0,825.325,0,8,RHP2TE,
12/14/2023 10:04,12/14/2023 10:04,100,28,TRUE,12/14/2023 10:04,0.8999999761581421,Safari,16.4,Macintosh,1440x900,4.826,4.826,5.401,1,"Yes, I consent",4.946,21.93,22.399,6,A lot,Some,Some,Some,Some,Some,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2023 9:56,12/14/2023 10:05,100,544,TRUE,12/14/2023 10:05,0.699999988,Safari,16.6,Macintosh,810x1080,4.319,18.683,23.601,5,"Yes, I consent",3.661,25.08,27.016,9,Some,Not at all,Not at all,Not at all,Not at all,Not at all,1.854,1.854,4.767,1,California,1.664,1.664,6.647,1,62,6.187,6.187,8.004,1,Apple iPhone,11.601,11.601,12.927,1,"Yes, I am",,2.739,2.739,3.759,1,Black or African American,2.836,3.4,4.617,2,3,2.61,9.748,10.955,2,Democrat,2.688,2.688,4.06,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,3.556,4.138,5.308,2,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.027,2.027,3.149,1,High school graduate or equivalent (GED),,53.045,411.879,419.861,20,9,DTNM39,
12/14/2023 9:58,12/14/2023 10:05,100,403,TRUE,12/14/2023 10:05,1,Chrome,120.0.0.0,Android 10,412x892,17.839,108.695,109.583,9,"Yes, I consent",96.254,103.213,106.361,7,Some,Some,A lot,Some,Not at all,Not at all,3.123,3.123,6.5,1,Maryland,1.33,1.33,4.3,1,47,1.394,1.394,3.101,1,Android,,,,,,"Yes, I am",1.693,1.693,2.402,1,White,2.428,3.343,6.435,2,3,3.755,3.755,4.601,1,Democrat,1.574,1.574,2.392,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,6.51,6.51,7.536,1,Extremely liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.317,16.317,17.167,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,8.49,14.758,15.794,4,6,4F7BMB,
12/14/2023 10:02,12/14/2023 10:05,100,206,TRUE,12/14/2023 10:05,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,2048x1152,33.708,33.708,34.751,1,"Yes, I consent",6.842,13.607,19.689,6,Some,Not at all,Not at all,Some,Not at all,Not at all,1.309,2.893,3.6,2,Virginia,1.069,1.069,13.734,1,50,1.174,1.174,3.12,1,Apple iPhone,2.515,2.515,3.801,1,"Yes, I am",,1.58,1.58,3.769,1,White,2.107,2.107,2.892,1,3,4.46,4.46,5.235,1,Independent,2.51,2.51,4.083,1,,Closer to Democratic Party,3.727,3.727,5.371,1,Somewhat liberal,,,,,,,2.793,2.793,3.576,1,Post-graduate degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.867,16.256,96.085,2,2,HY7MHC,
12/14/2023 10:03,12/14/2023 10:05,100,160,TRUE,12/14/2023 10:05,0.8999999761581421,Firefox,120,Windows NT 10.0,1366x768,8.619,8.619,9.176,1,"Yes, I consent",4.383,7.169,8.049,6,Some,Not at all,Not at all,Not at all,Not at all,Not at all,0.866,2.694,3.166,2,Florida,0.776,0.776,2.374,1,29,1.194,1.534,2.192,2,Apple iPhone,1.078,1.078,1.939,1,"Yes, I am",,1.539,1.539,2.113,1,White,1.707,1.707,3.141,1,3,1.949,1.949,2.643,1,Independent,1.285,1.285,1.82,1,,Neither,1.166,1.166,2.01,1,Moderate or middle of the road,1.287,1.287,2.069,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.324,104.324,110.952,1,1,N4YMRX,
12/14/2023 10:02,12/14/2023 10:05,100,225,TRUE,12/14/2023 10:05,0.800000012,Chrome iPhone,120.0.6099.101,iPhone,375x812,10.253,39.568,40.615,5,"Yes, I consent",12.292,20.233,21.014,8,Some,Some,Some,Not at all,Not at all,Not at all,1.4,1.4,7.539,1,Texas,2.16,2.16,5.302,1,41,4.145,4.145,5.378,1,Apple iPhone,4.998,4.998,6.534,1,"Yes, I am",,1.778,1.778,2.964,1,White,3.444,4.359,5.457,2,3,6.462,7.808,8.697,2,Democrat,1.29,1.29,2.341,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.421,2.316,6.1,2,Liberal,,,,,,,,,,,,,,,,,,,2.427,3.39,6.811,2,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.622,98.42,99.034,7,4,T7MN3B,
12/14/2023 10:00,12/14/2023 10:05,100,329,TRUE,12/14/2023 10:05,1,Chrome,120.0.0.0,Windows NT 10.0,1536x864,10.949,15.862,17.235,5,"Yes, I consent",3.949,11.092,12.108,7,A lot,Not at all,Not at all,A lot,Not at all,Not at all,1.905,5.654,6.701,2,Kentucky,1.535,1.535,4.142,1,65,1.464,1.464,2.931,1,Android,,,,,,"Yes, I am",2.037,3.338,4.531,2,White,5.026,6.5,8.109,2,3,2.102,3.531,4.911,2,Democrat,2.428,2.428,3.601,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.575,2.502,3.838,2,Liberal,,,,,,,2.187,3.835,5.75,2,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.026,209.328,214.294,71,2,XPUNMT,
12/14/2023 10:02,12/14/2023 10:06,100,253,TRUE,12/14/2023 10:06,1,Chrome,120.0.0.0,Linux x86_64,412x915,3.335,78.557,79.5,13,"Yes, I consent",4.665,9.788,10.378,12,A lot,Not at all,A lot,Not at all,Not at all,Not at all,0.932,1.77,4.345,3,Tennessee,0.752,1.006,2.643,2,32,1.517,3.299,4.201,4,Android,,,,,,"Yes, I am",2,2.203,3.186,2,White,3.198,3.41,4.347,2,3,3.545,3.746,4.477,2,Independent,1.184,1.392,2.1,2,,Neither,1.556,1.746,2.493,2,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,4.864,5.074,5.902,2,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,75.091,109.683,113.406,8,5,G1YG6T,
12/14/2023 10:05,12/14/2023 10:06,100,75,TRUE,12/14/2023 10:06,1,Chrome,120.0.0.0,Windows NT 10.0,1130x636,13.367,13.367,15.236,1,"Yes, I consent",9.65,21.867,23.949,6,A lot,Some,Not at all,Not at all,Not at all,Not at all,2.161,5.125,6.465,2,Florida,2.058,2.058,4.83,1,52,3.694,3.694,5.917,1,Android,,,,,,"No, I am NOT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2023 10:03,12/14/2023 10:07,100,202,TRUE,12/14/2023 10:07,0.8999999761581421,Chrome,119.0.0.0,Windows NT 10.0,1368x912,34.217,34.217,34.914,1,"Yes, I consent",4.413,8.254,8.701,7,Not at all,Some,Not at all,Some,Not at all,Not at all,1.134,6.494,7.275,2,Texas,4.987,5.478,6.657,2,21,2.271,2.271,2.905,1,Android,,,,,,"Yes, I am",1.881,2.192,2.684,2,"Hispanic,White",1.891,2.48,3.799,2,3,5.916,5.916,6.507,1,Democrat,1.925,1.925,3.147,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.741,3.671,4.663,3,Somewhat liberal,,,,,,,,,,,,,,,,,,,3.762,4.564,5.103,2,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.867,10.991,107.445,3,4,AKYU3D,
12/14/2023 10:03,12/14/2023 10:07,100,227,TRUE,12/14/2023 10:07,1,Chrome,119.0.0.0,Macintosh,1440x900,4.969,4.969,5.592,1,"Yes, I consent",3.447,8.392,9.586,6,A lot,A lot,A lot,Not at all,Not at all,Not at all,0.867,0.867,3.3,1,Utah,0.712,0.712,4.044,1,28,1.053,1.053,3.518,1,Apple iPhone,1.291,1.291,2.469,1,"Yes, I am",,1.57,2.474,3.247,2,White,1.869,1.869,3.095,1,3,3.017,3.017,4.012,1,Independent,1.122,1.122,2.014,1,,Closer to Republican Party,1.89,1.89,3.234,1,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.347,2.347,3.739,1,Some college but no degree,,,,,,,,,,,,,,3.644,13.185,169.85,3,7,PH9YC9,
12/14/2023 10:05,12/14/2023 10:07,100,115,TRUE,12/14/2023 10:07,1,Safari iPhone,17.1.2,iPhone,390x844,1.991,3.929,4.577,3,"Yes, I consent",9.127,17.194,17.921,11,A lot,A lot,Some,Some,Not at all,Not at all,1.066,1.066,3.935,1,Nevada,0.867,0.867,2.655,1,35,1.019,1.019,1.551,1,Apple iPhone,1.075,1.075,1.892,1,"Yes, I am",,1.029,1.029,1.548,1,White,1.444,2.077,3.087,2,3,0.893,0.893,1.534,1,Democrat,0.879,0.879,1.713,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.485,1.485,2.055,1,Extremely liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,1.785,1,Some college but no degree,,,,,,,,5.311,37.303,60.693,9,8,UQ68RK,
12/14/2023 10:02,12/14/2023 10:08,100,349,TRUE,12/14/2023 10:08,1,Chrome,120.0.0.0,Windows NT 10.0,1920x1080,58.996,58.996,60.098,1,"Yes, I consent",9.859,18.625,19.447,6,Some,Not at all,Not at all,Some,Not at all,Not at all,1.063,3.656,4.276,2,Georgia,1.28,1.28,3.783,1,36,1.712,1.712,2.653,1,Android,,,,,,"Yes, I am",1.602,1.602,2.845,1,Hispanic,2.764,2.764,9.767,1,3,1.516,1.516,2.275,1,Independent,4.693,4.693,5.528,1,,Closer to Democratic Party,4.011,4.011,4.696,1,Somewhat liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.301,11.301,16.254,1,High school graduate or equivalent (GED),,,,,,,,8.994,30.558,209.48,3,8,DH46T4,
12/14/2023 10:06,12/14/2023 10:08,100,130,TRUE,12/14/2023 10:08,0.30000001192092896,Firefox,120,Windows NT 10.0,1920x1080,12.782,12.782,13.742,1,"Yes, I consent",2.653,7.917,9.154,6,Not at all,Some,Some,A lot,Not at all,Not at all,1.017,2.892,3.472,2,Texas,1.106,1.106,3.97,1,37,7.88,7.88,8.661,1,Apple iPhone,2.688,2.688,3.662,1,"Yes, I am",,1.182,1.182,1.814,1,Black or African American,2.221,2.221,2.898,1,3,1.482,1.482,2.195,1,Democrat,1.312,1.312,1.805,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.399,1.399,2.116,1,Extremely liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.099,2.099,2.744,1,Post-graduate degree,,3.617,4.185,67.944,3,9,EN7UX4,
12/14/2023 10:04,12/14/2023 10:08,100,254,TRUE,12/14/2023 10:08,0.8999999761581421,Chrome,120.0.0.0,Android 10,384x857,5.644,7.835,8.766,3,"Yes, I consent",3.771,11.577,13.1,9,A lot,Some,Some,Some,Not at all,Not at all,0.901,0.901,3.701,1,Washington,0.802,0.802,3.326,1,27,1.1,1.1,2.073,1,Android,,,,,,"Yes, I am",1.122,1.865,3.332,2,"Black or African American,White",2.125,2.663,3.302,2,3,3.101,3.101,4.299,1,Democrat,1.649,1.649,2.293,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.1,1.1,2.064,1,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.946,37.946,39,1,High school graduate or equivalent (GED),,,,,,,,,,,,,,,,,,,,4.929,31.25,32.833,9,6,X4A3P3,
12/14/2023 10:06,12/14/2023 10:08,100,136,TRUE,12/14/2023 10:08,0.8999999761581421,Safari,17.1.2,Macintosh,2240x1260,15.386,15.386,16.848,1,"Yes, I consent",2.788,8.472,10.054,6,Not at all,A lot,Not at all,A lot,Not at all,Not at all,0,0,3.094,0,California,0.794,0.794,4.486,1,34,1.189,1.189,2.133,1,Apple iPhone,1.409,1.409,3.115,1,"Yes, I am",,1.611,1.611,3.206,1,Asian,2.054,2.054,3.013,1,3,2.109,3.242,3.637,2,Democrat,1.243,1.243,1.868,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.643,1.643,3.285,1,Somewhat liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.478,1.478,2.448,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,0,0,72.119,0,6,M1FRQT,
12/14/2023 10:06,12/14/2023 10:09,100,157,TRUE,12/14/2023 10:09,0.8999999761581421,Chrome,120.0.0.0,Android 10,412x846,7.526,8.687,9.701,2,"Yes, I consent",5.423,14.966,15.601,11,Some,Not at all,Not at all,Not at all,Not at all,Not at all,1.861,1.861,4.885,1,Kansas,1.588,1.588,3.646,1,52,2.188,2.188,2.961,1,Android,,,,,,"Yes, I am",2.448,3.032,3.8,2,"Hispanic,White",1.161,3.431,4.402,3,3,5.458,5.458,6.455,1,Republican,1.417,1.417,2.185,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.864,2.864,4.297,1,Somewhat conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.452,1.452,2.326,1,Some college but no degree,,,,,,,,,,,,,,10.97,18.19,18.89,6,7,VAKM6X,
12/14/2023 10:04,12/14/2023 10:09,100,303,TRUE,12/14/2023 10:09,1,Chrome,120.0.0.0,Windows NT 10.0,2048x1152,19.438,19.438,20.395,1,"Yes, I consent",2.635,16.875,21.28,8,Some,Some,Some,Some,Not at all,Not at all,1.672,4.969,6.028,2,Michigan,1.289,1.289,6.932,1,59,1.732,1.732,3.527,1,Android,,,,,,"Yes, I am",2.542,2.542,12.121,1,White,3.461,5.084,5.953,2,3,2.649,11.066,14.601,3,Democrat,2.026,2.026,3.013,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.201,2.201,3.628,1,Somewhat liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.799,1.799,3.372,1,Some college but no degree,,,,,,,,43.645,52.133,171.36,3,8,4CGE9K,
12/14/2023 10:06,12/14/2023 10:09,100,171,TRUE,12/14/2023 10:09,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,2560x1440,24.981,24.981,25.861,1,"Yes, I consent",3.698,8.73,9.573,7,Not at all,A lot,A lot,A lot,Not at all,Not at all,1.119,4.502,5.08,2,Texas,3.115,3.115,6.192,1,28,1.131,1.131,1.823,1,Android,,,,,,"Yes, I am",1.215,3.308,4.045,3,Hispanic,1.499,1.499,4.388,1,3,2.147,3.916,4.983,2,Independent,2.644,2.644,4.806,1,,Neither,3.959,5.399,6.444,2,Somewhat liberal,1.618,1.618,2.265,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,86.798,0,1,7FVZMA,
12/14/2023 10:06,12/14/2023 10:09,100,171,TRUE,12/14/2023 10:09,0.8999999761581421,Chrome,120.0.0.0,Android 10,412x915,4.402,9.273,10.25,5,"Yes, I consent",5.017,15.022,16.125,7,A lot,Some,A lot,Some,Not at all,Not at all,1,1,4.175,1,Virginia,1.072,1.072,3.691,1,37,1.128,1.128,1.8,1,Android,,,,,,"Yes, I am",1.5,1.5,2.422,1,White,2.525,2.525,3.701,1,3,2.07,2.07,2.915,1,Independent,1.4,1.4,2.101,1,,Neither,2.288,2.288,3.347,1,Somewhat liberal,1.759,1.759,2.725,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.321,33.854,34.842,7,1,1UPH1F,
12/14/2023 10:06,12/14/2023 10:09,100,195,TRUE,12/14/2023 10:09,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1366x768,8.744,8.744,9.876,1,"Yes, I consent",5.414,9.638,11.258,6,A lot,A lot,Some,Not at all,Not at all,Not at all,10.81,13.541,13.93,3,Texas,8.071,8.071,10.428,1,30,6.681,7.926,8.295,2,Apple iPhone,7.898,7.898,9.278,1,"Yes, I am",,3.109,3.109,4.149,1,Hispanic,8.972,8.972,10.115,1,3,4.35,4.35,5.722,1,Democrat,3.613,3.613,4.758,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.875,2.875,3.919,1,Somewhat liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.89,6.89,8.042,1,Bachelor’s degree,,0,0,87.879,0,9,KXHUEQ,
12/14/2023 10:02,12/14/2023 10:10,100,497,TRUE,12/14/2023 10:10,0.8999999761581421,Chrome,119.0.0.0,CrOS x86_64 14541.0.0,1476x830,179.745,179.745,182.001,1,"Yes, I consent",8.557,20.148,30.5,6,A lot,Some,Some,Some,Not at all,Not at all,2.201,4.343,5.73,2,California,2.215,2.215,4.834,1,60,1.701,1.701,4.14,1,Android,,,,,,"Yes, I am",3.201,6.98,9.101,2,"Hispanic,White",6.555,6.555,12.769,1,3,8.698,8.698,10.964,1,Independent,2.219,2.219,3.801,1,,Closer to Republican Party,3.112,3.112,5.641,1,Conservative,,,,,,,2.7,2.7,5.258,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,208,0,2,7718FT,
12/14/2023 10:06,12/14/2023 10:10,100,243,TRUE,12/14/2023 10:10,0.8999999761581421,Chrome,120.0.0.0,Android 10,412x938,9.444,26.225,27.168,6,"Yes, I consent",41.462,57.278,57.935,9,A lot,A lot,A lot,Not at all,Not at all,Not at all,1.015,1.015,3.537,1,Georgia,4.018,4.018,6.3,1,34,1.128,1.128,1.727,1,Android,,,,,,"Yes, I am",3.403,3.403,3.901,1,Black or African American,1.347,1.347,2.321,1,3,3.98,3.98,4.948,1,Democrat,1.336,1.336,1.778,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.313,1.313,1.95,1,Extremely liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.882,1.882,2.551,1,Associate degree in college,,,,,,,,,,,,,,4.168,39.712,40.976,11,7,BGA8B7,
12/14/2023 10:09,12/14/2023 10:10,100,110,TRUE,12/14/2023 10:10,0.8999999761581421,Chrome,119.0.0.0,Linux x86_64,1366x768,16.944,16.944,17.823,1,"Yes, I consent",1.925,9.349,9.906,9,Some,A lot,Some,A lot,Not at all,Not at all,2.742,2.742,3.39,1,Indiana,0.751,0.751,3.043,1,38,1.179,2.304,2.617,3,Apple iPhone,1.658,1.658,2.434,1,"Yes, I am",,1.457,1.457,2.5,1,White,1.11,1.11,2.339,1,3,1.603,1.603,2.678,1,Independent,2.052,2.052,2.725,1,,Closer to Democratic Party,1.549,1.549,2.5,1,Moderate or middle of the road,,,,,,,1.756,1.756,3.124,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.174,4.118,46.667,3,2,7XHP7W,
12/14/2023 10:10,12/14/2023 10:11,100,43,TRUE,12/14/2023 10:11,0.699999988,Chrome,120.0.0.0,Macintosh,1680x1050,40.936,40.936,42.676,1,"No, I do NOT consent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2023 10:07,12/14/2023 10:11,100,230,TRUE,12/14/2023 10:11,0.800000012,Firefox,120,Windows NT 10.0,2560x1440,27.857,28.51,29.433,2,"Yes, I consent",2.946,7.965,11.499,7,Not at all,Not at all,Not at all,A lot,Not at all,Not at all,1.17,2.155,2.727,2,California,0.925,0.925,3.048,1,29,1.466,1.466,2.395,1,Android,,,,,,"Yes, I am",1.87,1.87,2.743,1,White,1.768,1.768,2.844,1,3,2.679,2.679,3.463,1,Democrat,1.321,1.965,2.352,2,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.534,2.534,3.281,1,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,2.992,2.992,3.852,1,Post-graduate degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.864,16.12,148.04,4,4,2UZ7XB,
12/14/2023 9:45,12/14/2023 10:11,100,1545,TRUE,12/14/2023 10:11,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1366x768,25.462,25.462,26.943,1,"Yes, I consent",4.976,12.011,13.726,6,A lot,Some,A lot,Some,Not at all,Not at all,1.603,3.413,4.625,2,Georgia,7.451,7.451,11.071,1,46,5.774,5.774,7.461,1,Android,,,,,,"Yes, I am",2.222,2.222,5.376,1,White,4.562,4.562,6.77,1,3,3.52,3.52,5.518,1,Independent,2.513,2.513,4.234,1,,Closer to Republican Party,1.815,1.815,4.58,1,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.973,3.909,6.35,2,Some college but no degree,,,,,,,,1432.231,1432.231,1435.594,1,8,2H7ZDN,
12/14/2023 9:41,12/14/2023 10:11,100,1799,TRUE,12/14/2023 10:11,1,Chrome,120.0.0.0,Windows NT 10.0,1366x768,234.46,234.46,235.445,1,"Yes, I consent",1385.253,1411.581,1411.985,8,A lot,Some,Some,Some,Not at all,Not at all,5.303,10.003,10.883,2,Ohio,1.483,1.483,6.41,1,21,6.497,7.671,8.368,2,Apple iPhone,13.147,13.147,14.105,1,"Yes, I am",,1.719,1.719,3.201,1,Black or African American,4.19,4.19,5.751,1,3,6.336,6.336,8.022,1,Democrat,1.265,1.265,2.616,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.743,1.743,3.289,1,Somewhat liberal,,,,,,,,,,,,,,,,,,,2.639,2.639,7.524,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,58.945,0,4,XRC3U3,
12/14/2023 10:07,12/14/2023 10:12,100,269,TRUE,12/14/2023 10:12,1,Chrome,119.0.0.0,Windows NT 10.0,1280x720,23.493,23.493,24.44,1,"Yes, I consent",5.044,10.965,12.191,6,A lot,A lot,A lot,Not at all,Not at all,Not at all,1.504,4.051,4.903,2,North Carolina,1.065,1.065,5.003,1,28,1.87,1.87,2.777,1,Apple iPhone,3.523,3.523,4.787,1,"Yes, I am",,3.483,3.483,4.354,1,White,2.851,4.427,4.943,2,3,4.059,4.059,4.759,1,Republican,2.99,2.99,4.638,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,4.445,4.445,5.901,1,Conservative,,,,,,,,,,,,,2.365,2.365,4.137,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,173.961,0,3,DHZYHN,
12/14/2023 10:09,12/14/2023 10:12,100,131,TRUE,12/14/2023 10:12,1,Chrome,120.0.0.0,Windows NT 10.0,1920x1080,13.333,13.333,14.142,1,"Yes, I consent",6.973,11.653,13.637,6,Some,A lot,Some,Some,Not at all,Not at all,0.808,1.959,2.382,2,California,0.763,0.763,2.764,1,38,2.71,2.71,3.656,1,Apple iPhone,2.454,2.454,3.201,1,"Yes, I am",,0.91,0.91,1.917,1,Asian,1.746,1.746,2.453,1,3,4.716,4.716,5.394,1,Democrat,1.776,1.776,2.254,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.548,2.548,3.459,1,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085,2.085,2.592,1,Bachelor’s degree,,8.454,9.318,67.204,3,9,YDDG93,
